X,Y,OBJECTID,site_name,feature_type_name,EASTING,NORTHING,asset_id_code,site_code,number_bins,bin_size
322963.17,673131.59,2481773,Roseburn Place,WS: Bottle Bank - Mixed,322963,673132,,7903202,1,660
322963.42,673131.67,2481774,Roseburn Place,WS: Packaging,322963,673132,,7903202,2,1280
322963.17,673131.5,2481775,Roseburn Place,WS: Communal Bin,322963,673132,,7903202,2,1280
322959.98,673140.34,2481776,Roseburn Place,WS: Food Waste Communal,322960,673140,,7903202,1,240
322959.37,673139.609999999,2481777,Roseburn Place,WS: Bottle Bank - Mixed,322959,673140,,7903202,1,660
322959.81,673140.59,2481778,Roseburn Place,WS: Packaging,322960,673141,,7903202,2,1280
322920.85,673201.5,2481779,Roseburn Gardens,WS: Food Waste Communal,322921,673202,,7903201,1,240
322920.25,673201.34,2481780,Roseburn Gardens,WS: Bottle Bank - Mixed,322920,673201,,7903201,1,660
322920.18,673201.59,2481781,Roseburn Gardens,WS: Packaging,322920,673202,,7903201,2,1280
322920.35,673201.42,2481782,Roseburn Gardens,WS: Communal Bin,322920,673201,,7903201,2,1280
322926.94,672977.550000001,2481783,Roseburn Street,WS: Food Waste Communal,322927,672978,,7903203,1,240
322926.93,672976.800000001,2481784,Roseburn Street,WS: Bottle Bank - Mixed,322927,672977,,7903203,1,660
322926.85,672977.210000001,2481785,Roseburn Street,WS: Packaging,322927,672977,,7903203,2,1280
328690.65,674391.039999999,2481786,Restalrig Avenue,WS: Food Waste Communal,328691,674391,,7902134,1,240
328374.53,674490.289999999,2481787,Restalrig Road South,WS: Food Waste Communal,328375,674490,,7902527,1,240
328368.09,674576.310000001,2481788,Loaning Road,WS: Food Waste Communal,328368,674576,,7901917,1,240
328367.41,674575.99,2481789,Loaning Road,WS: Bottle Bank - Mixed,328367,674576,,7901917,1,360
328367.26,674576.49,2481790,Loaning Road,WS: Packaging,328367,674576,,7901917,1,1280
328538.85,674732.27,2481791,Loaning Crescent,WS: Packaging,328539,674732,,7901916,2,1100
328350.6,674617.550000001,2481792,Loaning Road,WS: Food Waste Communal,328351,674618,,7901917,1,240
328351.61,674617.449999999,2481793,Loaning Road,WS: Bottle Bank - Mixed,328352,674617,,7901917,1,360
328350.35,674617.550000001,2481794,Loaning Road,WS: Packaging,328350,674618,,7901917,2,660
328350.79,674674.74,2481795,Restalrig Drive,WS: Food Waste Communal,328351,674675,,7902135,1,240
328349.83,674677.08,2481796,Restalrig Drive,WS: Bottle Bank - Mixed,328350,674677,,7902135,1,360
328380.06,674813.300000001,2481797,St Triduana's Rest,WS: Food Waste Communal,328380,674813,,7905393,1,240
328442.9,674845.18,2481798,St Triduana's Rest,WS: Food Waste Communal,328443,674845,,7905393,1,240
328486.02,674809.029999999,2481799,Restalrig Drive,WS: Food Waste Communal,328486,674809,,7902135,1,240
325209.93,676624.050000001,2481800,Lixmount Gardens,WS: Food Waste Communal,325210,676624,,7901201,1,240
325214.17,676627.65,2481801,Lixmount Gardens,WS: Packaging,325214,676628,,7901201,2,1100
325214.67,676627.390000001,2481802,Lixmount Gardens,WS: Communal Bin,325215,676627,,7901201,2,1100
331060.03,673862.48,2481803,Pittville Street,WS: Communal Bin,331060,673862,,7902437,1,1100
325369.8,676651.65,2481804,Craighall Crescent,WS: Communal Bin,325370,676652,,7901114,2,1280
325281.34,676696.25,2481805,East Trinity Road,WS: Bottle Bank - Mixed,325281,676696,,7904587,1,500
325281.5,676696.08,2481806,East Trinity Road,WS: Packaging,325282,676696,,7904587,2,1280
325280.99,676695.76,2481807,East Trinity Road,WS: Communal Bin,325281,676696,,7904587,2,1100
326356.76,675080.73,2481808,Shrubhill Walk,WS: Textile Bank,326357,675081,,7906057,1,4000
328083.06,675152.35,2481809,Restalrig Crescent,WS: Food Waste Communal,328083,675152,,7901266,1,240
328364.52,675621.68,2481810,Pirniefield Bank,WS: Food Waste Communal,328365,675622,,7901242,1,240
328050.39,675382.699999999,2481811,Restalrig Circus,WS: Food Waste Communal,328050,675383,,7901265,1,240
328136.74,675398.640000001,2481812,Restalrig Circus,WS: Food Waste Communal,328137,675399,,7901265,1,240
327834.43,675497.439999999,2481813,Barleyhill Terrace,WS: Food Waste Communal,327834,675497,,7905754,1,240
327456.49,675479.73,2481814,Upper Hermitage,WS: Bottle Bank - Mixed,327456,675480,,7904859,1,360
327457.34,675480.369999999,2481815,Upper Hermitage,WS: Packaging,327457,675480,,7904859,1,1280
327096.58,675894.380000001,2481816,Duke Place,WS: Packaging,327097,675894,,7901136,1,1280
327116.58,675849.09,2481817,Duke Place,WS: Packaging,327117,675849,,7901136,1,1280
327134.65,675779.1,2481818,Duke Street Glebe,WS: Bottle Bank - Mixed,327135,675779,,7905540,1,360
327135.29,675777.91,2481819,Duke Street Glebe,WS: Food Waste Communal,327135,675778,,7905540,1,240
327026.7,676009.859999999,2481820,Constitution Street,WS: Food Waste Communal,327027,676010,,7904073,1,500
326999.5,676164.060000001,2481821,Giles Street,WS: Bottle Bank - Mixed,327000,676164,,7901152,1,360
327012.01,676210.300000001,2481822,Giles Street,WS: Bottle Bank - Mixed,327012,676210,,7901152,1,360
326941.19,676141.32,2481823,Giles Street,WS: Food Waste Communal,326941,676141,,7901152,1,240
326644.93,675496.789999999,2481824,New Orchardfield,WS: Food Waste Communal,326645,675497,,7901224,1,240
327091.88,676279.460000001,2481825,Tolbooth Wynd,WS: Food Waste Communal,327092,676279,,7901331,1,500
324534.93,676226.890000001,2481826,Trinity Court,WS: Bottle Bank - Mixed,324535,676227,,7901552,1,660
324534.25,676226.560000001,2481827,Trinity Court,WS: Communal Bin,324534,676227,,7901552,2,1100
327205.17,676384.970000001,2481828,New Bell's Court,WS: Food Waste Communal,327205,676385,,7904809,1,500
327203.69,676386.15,2481829,New Bell's Court,WS: Bottle Bank - Mixed,327204,676386,,7904809,1,660
327184.26,676316.48,2481830,Maritime Street,WS: Bottle Bank - Mixed,327184,676316,,7901215,1,360
327183.75,676316.49,2481831,Maritime Street,WS: Food Waste Communal,327184,676316,,7901215,1,240
327182.94,676317.83,2481832,Maritime Street,WS: Packaging,327183,676318,,7901215,2,1280
327134.57,676457.33,2481833,Carpet Lane,WS: Packaging,327135,676457,,7901092,1,1280
327458.77,676261.539999999,2481834,Pattison Street,WS: Bottle Bank - Mixed,327459,676262,,7901236,1,360
327459.12,676262.710000001,2481835,Pattison Street,WS: Packaging,327459,676263,,7901236,2,1280
327300.38,676303.279999999,2481836,Mitchell Street,WS: Bottle Bank - Mixed,327300,676303,,7901222,1,360
327380.38,676230.279999999,2481837,Elbe Street,WS: Food Waste Communal,327380,676230,,7901141,1,240
327380.03,676229.130000001,2481838,Elbe Street,WS: Bottle Bank - Mixed,327380,676229,,7901141,1,360
325970.3,677717.58,2481839,Western Harbour View,WS: Food Waste Communal,325970,677718,,7905470,4,400
326180,674756,2481840,Annandale Street,WS: Packaging,326180,674756,,7903858,2,1280
324776.67,674199.029999999,2481841,Gloucester Lane,WS: Packaging,324777,674199,,7902858,1,1280
325380.64,671233.98,2481842,South Oswald Road,WS: Packaging,325381,671234,,7902186,2,1280
323732,677165,2481843,Lochinvar Drive,WS: Packaging,323732,677165,,7905546,1,1100
327314.11,676311.939999999,2481844,Mitchell Street,WS: Food Waste Communal,327314,676312,,7901222,1,240
327313.62,676312.289999999,2481845,Mitchell Street,WS: Bottle Bank - Mixed,327314,676312,,7901222,1,360
327313.11,676311.619999999,2481846,Mitchell Street,WS: Packaging,327313,676312,,7901222,2,1280
327325.09,676307.08,2481847,Mitchell Street,WS: Food Waste Communal,327325,676307,,7901222,1,240
327323.9,676306.93,2481848,Mitchell Street,WS: Bottle Bank - Mixed,327324,676307,,7901222,1,360
327325.25,676306.91,2481849,Mitchell Street,WS: Packaging,327325,676307,,7901222,1,660
327344.06,676300.74,2481850,Mitchell Street,WS: Food Waste Communal,327344,676301,,7901222,1,240
327343.72,676300.07,2481851,Mitchell Street,WS: Bottle Bank - Mixed,327344,676300,,7901222,1,360
327342.39,676301.439999999,2481852,Mitchell Street,WS: Packaging,327342,676301,,7901222,2,1280
327359.06,676295.98,2481853,Mitchell Street,WS: Food Waste Communal,327359,676296,,7901222,1,240
327359.89,676295.960000001,2481854,Mitchell Street,WS: Bottle Bank - Mixed,327360,676296,,7901222,1,360
327359.36,676294.970000001,2481855,Mitchell Street,WS: Packaging,327359,676295,,7901222,1,660
327385.17,676275.99,2481856,Mitchell Street,WS: Food Waste Communal,327385,676276,,7901222,1,240
327384.68,676276.66,2481857,Mitchell Street,WS: Bottle Bank - Mixed,327385,676277,,7901222,1,360
327383.5,676276.52,2481858,Mitchell Street,WS: Packaging,327384,676277,,7901222,1,660
327398.07,676420.619999999,2481859,Assembly Street,WS: Food Waste Communal,327398,676421,,7901052,1,240
327397.59,676421.300000001,2481860,Assembly Street,WS: Bottle Bank - Mixed,327398,676421,,7901052,1,360
327397.33,676421.560000001,2481861,Assembly Street,WS: Packaging,327397,676422,,7901052,1,660
327388.62,676421.119999999,2481862,Assembly Street,WS: Food Waste Communal,327389,676421,,7901052,1,240
327388.62,676421.199999999,2481863,Assembly Street,WS: Bottle Bank - Mixed,327389,676421,,7901052,1,360
327388.43,676420.460000001,2481864,Assembly Street,WS: Packaging,327388,676420,,7901052,1,660
327375.73,676421.0,2481865,Assembly Street,WS: Food Waste Communal,327376,676421,,7901052,1,240
327375.9,676421.42,2481866,Assembly Street,WS: Bottle Bank - Mixed,327376,676421,,7901052,1,360
327376.49,676421.24,2481867,Assembly Street,WS: Packaging,327376,676421,,7901052,1,660
327368.69,676420.619999999,2481868,Assembly Street,WS: Bottle Bank - Mixed,327369,676421,,7901052,1,360
327369.03,676420.949999999,2481869,Assembly Street,WS: Packaging,327369,676421,,7901052,1,660
327352.96,676421.130000001,2481870,Assembly Street,WS: Food Waste Communal,327353,676421,,7901052,1,240
327353.13,676421.300000001,2481871,Assembly Street,WS: Bottle Bank - Mixed,327353,676421,,7901052,1,360
327352.56,676422.560000001,2481872,Assembly Street,WS: Packaging,327353,676423,,7901052,2,660
327294.4,676533.0,2481873,Constitution Street,WS: Packaging,327294,676533,,7904073,2,1280
327303.77,676552.560000001,2481874,Constitution Street,WS: Packaging,327304,676553,,7904073,2,1280
327308.39,676568.51,2481875,Constitution Street,WS: Packaging,327308,676569,,7904073,2,1280
327201.77,675306.27,2481876,St Clair Road,WS: Bottle Bank - Mixed,327202,675306,,7901313,1,360
327146.48,675349.43,2481877,St Clair Avenue,WS: Food Waste Communal,327146,675349,,7901311,1,240
327167.07,675324.25,2481878,St Clair Road,WS: Food Waste Communal,327167,675324,,7901313,1,240
327167.07,675324.07,2481879,St Clair Road,WS: Packaging,327167,675324,,7901313,2,1280
326929.14,674937.279999999,2481880,Easter Road,WS: Food Waste Communal,326929,674937,,7903480,1,240
326928.1,674935.970000001,2481881,Easter Road,WS: Bottle Bank - Mixed,326928,674936,,7903480,1,360
326950.38,674965.67,2481882,Easter Road,WS: Food Waste Communal,326950,674966,,7903480,1,240
326949.74,674967.02,2481883,Easter Road,WS: Bottle Bank - Mixed,326950,674967,,7903480,1,360
326831.52,674968.41,2481884,Elliot Street,WS: Packaging,326832,674968,,7904734,2,1280
326873.95,674971.630000001,2481885,Elliot Street,WS: Packaging,326874,674972,,7904734,2,1280
326873.79,674971.789999999,2481886,Elliot Street,WS: Bottle Bank - Mixed,326874,674972,,7904734,1,360
326984.99,675505.23,2481887,Halmyre Street,WS: Food Waste Communal,326985,675505,,7901162,1,240
328413.89,674456.73,2481888,Loganlea Drive,WS: Communal Bin,328414,674457,,7901926,1,940
326987.36,675506.869999999,2481889,Halmyre Street,WS: Bottle Bank - Mixed,326987,675507,,7901162,1,360
326983.34,675506.609999999,2481890,Halmyre Street,WS: Packaging,326983,675507,,7901162,1,1100
326715.02,675642.52,2481891,Springfield Street,WS: Packaging,326715,675643,,7901306,1,1280
326699.8,675653.470000001,2481892,Stead's Place,WS: Packaging,326700,675653,,7901317,2,1280
326626.04,675708.18,2481893,Springfield Street,WS: Food Waste Communal,326626,675708,,7901306,1,240
326627.04,675708.16,2481894,Springfield Street,WS: Bottle Bank - Mixed,326627,675708,,7901306,1,360
326625.21,675708.699999999,2481895,Springfield Street,WS: Packaging,326625,675709,,7901306,1,1280
326610.06,675723.67,2481896,Springfield Street,WS: Bottle Bank - Mixed,326610,675724,,7901306,1,360
326135.18,676751.189999999,2481897,North Hillhousefield,WS: Communal Bin,326135,676751,,7901229,3,1280
326112.17,676728.199999999,2481898,North Hillhousefield,WS: Communal Bin,326112,676728,,7901229,1,1280
326102.34,676750.25,2481899,North Hillhousefield,WS: Communal Bin,326102,676750,,7901229,2,1280
326080.84,676717.369999999,2481900,North Hillhousefield,WS: Packaging,326081,676717,,7901229,1,1280
326669.47,675710.949999999,2481901,Springfield Street,WS: Packaging,326669,675711,,7901306,2,1280
326701.35,675724.789999999,2481902,Stead's Place,WS: Packaging,326701,675725,,7901317,1,1280
326711.28,675688.85,2481903,Stead's Place,WS: Packaging,326711,675689,,7901317,1,1280
326790.31,675021.93,2481904,Albert Street,WS: Textile Bank,326790,675022,,7901045,2,4000
327465.77,676313.4,2481905,Elbe Street,WS: Food Waste Communal,327466,676313,,7901141,1,240
327466.26,676313.039999999,2481906,Elbe Street,WS: Bottle Bank - Mixed,327466,676313,,7901141,1,360
327467.07,676312.09,2481907,Elbe Street,WS: Packaging,327467,676312,,7901141,1,1280
327599.99,676275.67,2481908,Fox Street,WS: Food Waste Communal,327600,676276,,7901150,1,240
327499.57,676360.039999999,2481909,Salamander Court,WS: Food Waste Communal,327500,676360,,7905487,1,500
327333.06,676288.75,2481910,Mitchell Street,WS: Bottle Bank - Mixed,327333,676289,,7901222,1,360
327324.91,676269.34,2481911,Mitchell Street,WS: Food Waste Communal,327325,676269,,7901222,1,240
327323.6,676270.5,2481912,Mitchell Street,WS: Bottle Bank - Mixed,327324,676270,,7901222,1,360
326652.31,675716.42,2481913,Springfield Street,WS: Food Waste Communal,326652,675716,,7901306,1,240
326653.14,675716.58,2481914,Springfield Street,WS: Bottle Bank - Mixed,326653,675717,,7901306,1,360
326653.63,675716.07,2481915,Springfield Street,WS: Packaging,326654,675716,,7901306,1,1280
326735.85,675597.35,2481916,Springfield Street,WS: Packaging,326736,675597,,7901306,2,1280
326697.42,675592.66,2481917,Springfield Street,WS: Packaging,326697,675593,,7901306,1,1280
326689.95,675605.49,2481918,Springfield Street,WS: Packaging,326690,675605,,7901306,1,1280
326673.12,675620.48,2481919,Springfield Street,WS: Packaging,326673,675620,,7901306,1,1280
326681.0,675591.6,2481920,Springfield Street,WS: Packaging,326681,675592,,7901306,1,1280
326706.43,675561.26,2481921,Springfield Lane,WS: Communal Bin,326706,675561,,7904607,1,1280
326692.17,675539.68,2481922,Springfield Lane,WS: Bottle Bank - Mixed,326692,675540,,7904607,1,360
326692.77,675540.6,2481923,Springfield Lane,WS: Communal Bin,326693,675541,,7904607,1,1280
326680.33,675552.66,2481924,New Orchardfield,WS: Packaging,326680,675553,,7901224,1,1280
327630,676401,2481925,Margaret Thomson Crescent,WS: Bottle Bank - Mixed,327630,676401,,7906394,1,660
326667.42,675516.779999999,2481926,New Orchardfield,WS: Packaging,326667,675517,,7901224,1,1280
327630,676401,2481927,Margaret Thomson Crescent,WS: Food Waste Communal,327630,676401,,7906394,1,500
326705.83,675516.470000001,2481928,New Orchardfield,WS: Packaging,326706,675516,,7901224,1,1280
327630,676401,2481929,Margaret Thomson Crescent,WS: Packaging,327630,676401,,7906394,4,1280
327630,676401,2481930,Margaret Thomson Crescent,WS: Communal Bin,327630,676401,,7906394,6,1280
326606.73,675331.23,2481931,Arthur Street,WS: Food Waste Communal,326607,675331,,7901050,1,240
326229.85,675279.439999999,2481932,Dryden Gait,WS: Food Waste Communal,326230,675279,,7905233,1,240
326229.54,675280.949999999,2481933,Dryden Gait,WS: Bottle Bank - Mixed,326230,675281,,7905233,1,360
326217.06,675216.82,2481934,Dryden Gait,WS: Packaging,326217,675217,,7905233,2,1280
329238.35,673113.02,2481935,Duddingston Road,WS: Bottle Bank - Mixed,329238,673113,,7903630,1,360
329240.75,673156.449999999,2481936,Duddingston Mills,WS: Food Waste Communal,329241,673156,,7901754,1,240
329217.79,673187.27,2481937,Duddingston Mills,WS: Packaging,329218,673187,,7901754,1,660
329233.22,673208.08,2481938,Duddingston Mills,WS: Packaging,329233,673208,,7901754,1,660
329253.91,673243.859999999,2481939,Duddingston Mills,WS: Packaging,329254,673244,,7901754,1,1280
329065.16,673289.32,2481940,Willowbrae Road,WS: Food Waste Communal,329065,673289,,7902292,1,240
329064.33,673289.59,2481941,Willowbrae Road,WS: Bottle Bank - Mixed,329064,673290,,7902292,1,360
329063.65,673289.26,2481942,Willowbrae Road,WS: Packaging,329064,673289,,7902292,1,1280
328675.91,673824.49,2481943,Northfield Road,WS: Food Waste Communal,328676,673824,,7902051,1,240
328674.74,673824.0,2481944,Northfield Road,WS: Bottle Bank - Mixed,328675,673824,,7902051,1,360
327614.0,674367.93,2481945,Wishaw Terrace,WS: Food Waste Communal,327614,674368,,7902297,1,240
327613.99,674367.76,2481946,Wishaw Terrace,WS: Bottle Bank - Mixed,327614,674368,,7902297,1,360
327613.17,674368.949999999,2481947,Wishaw Terrace,WS: Packaging,327613,674369,,7902297,1,1280
327614.42,674383.140000001,2481948,Wishaw Terrace,WS: Food Waste Communal,327614,674383,,7902297,1,240
327614.1,674383.98,2481949,Wishaw Terrace,WS: Bottle Bank - Mixed,327614,674384,,7902297,1,360
327612.09,674384.18,2481950,Wishaw Terrace,WS: Packaging,327612,674384,,7902297,1,1280
320100,671612,2481951,Broomhouse Medway,WS: Communal Bin,320100,671612,,7902572,4,660
327436.87,676369.75,2481952,Cadiz Street,WS: Bottle Bank - Mixed,327437,676370,,7901088,1,360
327237.32,676632.060000001,2481953,Tower Wynd,WS: Food Waste Communal,327237,676632,,7905429,1,240
330209.85,674260.24,2481954,Westbank Street,WS: Packaging,330210,674260,,7902464,2,1100
330209.18,674259.75,2481955,Westbank Street,WS: Communal Bin,330209,674260,,7902464,2,1280
327108.42,676393.560000001,2481956,Water Street,WS: Food Waste Communal,327108,676394,,7901341,2,240
323043.52,671892.66,2481957,Hermand Crescent,WS: Food Waste Communal,323044,671893,,7902915,1,240
323055.56,671863.34,2481958,Hermand Crescent,WS: Food Waste Communal,323056,671863,,7902915,1,240
323095.99,671986.91,2481959,Stewart Terrace,WS: Food Waste Communal,323096,671987,,7903323,1,240
322955.2,672235.939999999,2481960,Stewart Terrace,WS: Food Waste Communal,322955,672236,,7903323,1,240
322695.61,671579.85,2481961,Moat Terrace,WS: Food Waste Communal,322696,671580,,7903058,1,240
322612.15,671719.93,2481962,Moat Street,WS: Food Waste Communal,322612,671720,,7903057,1,240
322671.85,671675.359999999,2481963,Moat Street,WS: Food Waste Communal,322672,671675,,7903057,1,240
322741.84,671619.33,2481964,Moat Street,WS: Food Waste Communal,322742,671619,,7903057,1,240
322904.46,671699.640000001,2481965,Appin Terrace,WS: Food Waste Communal,322904,671700,,7902554,1,240
322932.93,671745.619999999,2481966,Hermand Terrace,WS: Food Waste Communal,322933,671746,,7902917,1,240
